6.0 69.845858101
6.25 69.8857669803
6.5 69.9138644897
6.75 69.9340069526
7.0 69.94868241
7.25 69.9595337946
7.5 69.9676676416
7.75 69.9738424201
8.0 69.9785861638
8.25 69.9822716573
8.5 69.9851656128
8.75 69.9874611177
9.0 69.9892995467
9.25 69.9907865798
9.5 69.9919991392
9.75 69.9929960952
10.0 69.9938224413
10.25 69.9945126954
10.5 69.9950935598
10.75 69.9955858548
11.0 69.9960059315
11.25 69.9963667214
11.5 69.9966785252
11.75 69.9969496013
12.0 70.0
12.25 70.0
12.5 70.0
12.75 70.0
13.0 70.0
13.25 70.0
13.5 70.0
13.75 70.0
14.0 70.0
14.25 70.0
14.5 70.0
14.75 70.0
15.0 70.0
