6.0 69.8936386367
6.06382978723 69.9064507215
6.12765957447 69.9176180061
6.1914893617 69.92736165
6.25531914894 69.9358776774
6.31914893617 69.9433284978
6.3829787234 69.9498573751
6.44680851064 69.9555850669
6.51063829787 69.960615349
6.57446808511 69.9650389965
6.63829787234 69.9689333445
6.70212765957 69.9723662735
6.76595744681 69.9753952685
6.82978723404 69.9780707971
6.89361702128 69.9804370025
6.95744680851 69.9825315011
7.02127659574 69.9843875157
7.08510638298 69.9860337969
7.14893617021 69.9874955299
7.21276595745 69.9887946786
7.27659574468 69.9899503438
7.34042553191 69.9909793755
7.40425531915 69.9918964685
7.46808510638 69.9927145499
7.53191489362 69.9934449336
7.59574468085 69.9940975594
7.65957446809 69.9946812407
7.72340425532 69.9952036666
7.78723404255 69.9956716535
7.85106382979 69.9960912139
7.91489361702 69.9964676526
7.97872340426 69.9968056535
8.04255319149 69.9971093721
8.10638297872 69.9973825087
8.17021276596 69.9976283025
8.23404255319 69.9978496586
8.29787234043 69.9980491405
8.36170212766 69.9982290407
8.42553191489 69.9983913891
8.48936170213 69.9985380003
8.55319148936 69.9986704837
8.6170212766 69.9987902813
8.68085106383 69.9988986709
8.74468085106 69.9989968072
8.8085106383 69.9990857091
8.87234042553 69.9991662997
8.93617021277 69.9992393944
9.0 69.9993057308
