6.0 0.0625274032354
6.52941176471 0.0561869069934
7.05882352941 0.0504388734698
7.58823529412 0.0452207885683
8.11764705882 0.0404807217419
8.64705882353 0.0361745469272
9.17647058824 0.032264906913
9.70588235294 0.0287196151912
10.2352941176 0.0255104731768
10.7647058824 0.0226122569293
11.2941176471 0.0200017970055
11.8235294118 0.0176574587822
12.3529411765 0.0155586898327
12.8823529412 0.0136853316799
13.4117647059 0.0120189059526
13.9411764706 0.0105412211269
14.4705882353 0.00924329645932
15.0 0.00809021480381
